1,,
70:3A:0E:5F:B4:A2,SenecaNET,-85
A8:BD:27:CF:52:82,SenecaNET,-68
70:3A:0E:5F:BD:20,SenecaGuest,-63
70:3A:0E:5F:BD:21,eduroam,-62
70:3A:0E:5F:BD:22,SenecaNET,-61
A8:BD:27:CF:2E:01,eduroam,-81
A8:BD:27:CF:2E:02,SenecaNET,-81
70:3A:0E:5F:EE:80,SenecaGuest,-74
70:3A:0E:5F:EE:81,eduroam,-75
70:3A:0E:5F:EE:82,SenecaNET,-59
A8:BD:27:CE:FE:20,SenecaGuest,-81
A8:BD:27:CF:3D:40,SenecaGuest,-80
A8:BD:27:CF:3D:42,SenecaNET,-78
A8:BD:27:CF:83:21,eduroam,-70
A8:BD:27:CF:89:21,eduroam,-78
70:3A:0E:5F:B4:A0,SenecaGuest,-89
A8:BD:27:CF:86:C0,SenecaGuest,-93
A8:BD:27:CF:1C:A2,SenecaNET,-60
40:E3:D6:23:44:64,SenecaNET,-68
A8:BD:27:CE:EC:22,SenecaNET,-87
A8:BD:27:CF:86:C2,SenecaNET,-89
70:3A:0E:5F:DD:40,SenecaGuest,-53
70:3A:0E:5F:DD:41,eduroam,-53
70:3A:0E:5F:DD:42,SenecaNET,-50
A8:BD:27:CF:20:C1,eduroam,-63
A8:BD:27:CF:20:C2,SenecaNET,-56
70:3A:0E:5F:E9:40,SenecaGuest,-74
70:3A:0E:5F:E9:41,eduroam,-74
70:3A:0E:5F:E9:42,SenecaNET,-68
A8:BD:27:CF:1A:A2,SenecaNET,-85
D8:C7:C8:E9:34:41,SenecaGuest,-83
70:3A:0E:5F:EF:C0,SenecaGuest,-71
70:3A:0E:5F:EF:C1,eduroam,-70
70:3A:0E:5F:EF:C2,SenecaNET,-66
D8:C7:C8:E9:34:42,eduroam,-84
70:3A:0E:5F:B4:41,eduroam,-75
70:3A:0E:5F:B4:42,SenecaNET,-69
A8:BD:27:CF:20:C0,SenecaGuest,-65
A8:BD:27:CF:35:A0,SenecaGuest,-80
A8:BD:27:CF:35:A2,SenecaNET,-81
40:E3:D6:23:44:61,SenecaGuest,-69
A8:BD:27:CF:52:81,eduroam,-67
A8:BD:27:CF:18:E0,SenecaGuest,-81
A8:BD:27:CF:18:E1,eduroam,-78
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-88
A8:BD:27:CF:89:22,SenecaNET,-75
70:3A:0E:5F:EE:40,SenecaGuest,-78
70:3A:0E:5F:D3:A1,eduroam,-76
11,,
70:3A:0E:5F:22:00,SenecaGuest,-57
A8:BD:27:CF:1C:A1,eduroam,-55
5E:CF:7F:19:98:54,ESP8266-Eagle,-58
70:3A:0E:5F:DC:40,SenecaGuest,-57
70:3A:0E:5F:22:01,eduroam,-58
70:3A:0E:5F:DC:41,eduroam,-58
5E:CF:7F:C3:34:38,ESP8266-Carp,-74
70:3A:0E:5F:DC:42,SenecaNET,-52
70:3A:0E:5F:EE:41,eduroam,-74
70:3A:0E:5F:22:02,SenecaNET,-53
A8:BD:27:CF:83:22,SenecaNET,-61
5E:CF:7F:C6:D5:05,ESP8266-Aardvark,-81
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-85
A8:BD:27:CF:1C:A0,SenecaGuest,-56
A8:BD:27:CF:1C:A2,SenecaNET,-58
A8:BD:27:CF:52:80,SenecaGuest,-70
A8:BD:27:CF:52:81,eduroam,-70
A8:BD:27:CF:89:20,SenecaGuest,-69
